"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"	"mapman_bin2"	"mapman_bin3"
"246125_at"	"At5g19875"	"not assigned.unknown"	0.0348	9.999e-05	0.0442	-2.29127058179751	11.1002459989224	63.6722870435428	4	"35.2"	NA	NA
"246131_at"	"At5g20990"	"Co-factor and vitamine metabolism.molybdenum cofactor.gephyrin"	0.0278	9.999e-05	0.3557	15.1578695492606	1.16876873493509	18.7497780072841	4	"18.1.1"	NA	NA
"246143_at"	"At5g19980"	"protein.glycosylation"	0.0135	9.999e-05	0.0176	-5.25509104731858	15.5223005879176	27.3891516712563	4	"29.7"	NA	NA
"246147_s_at"	"At5g20000"	"protein.degradation.ubiquitin.proteasom"	0.9576	9.999e-05	0.0192	-2.52291547803327	-7.95755661956524	11.0151937486072	7	"29.5.11.20"	NA	NA
"246154_at"	"At5g19940"	"cell.organisation"	0.0389	9.999e-05	0.411	-4.51474738568689	-6.19647915223678	-15.6609866561233	4	"31.1"	NA	NA
"246155_at"	"At5g20030"	"not assigned.no ontology.agenet domain-containing protein"	0.8167	5e-04	0.0365	27.1201507662767	-3.40446314799921	-14.9443054914463	4	"35.1.2"	NA	NA
"246156_at"	"At5g20090"	"not assigned.unknown"	0.0363	0.005	0.2609	0.118530587290174	4.15673251715839	5.94929610405488	7	"35.2"	NA	NA
"246161_at"	"At5g20900"	"not assigned.unknown"	0.1289	9.999e-05	0.0347	-6.62406526474574	17.3347962987205	6.41642872413049	4	"35.2"	NA	NA
"246171_at"	"At5g32440"	"DNA.synthesis/chromatin structure"	0.1041	9.999e-05	0.0419	-1.99365388699422	35.3796308250046	-1.55316143591457	2	"28.1"	NA	NA
"246173_s_at"	"At5g28370"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.5895	9.999e-05	7e-04	12.594983678532	-24.4481325930564	10.7716944361016	7	"35.1.5"	NA	NA
"246185_at"	"At5g20980"	"amino acid metabolism.synthesis.aspartate family.methionine.methionine synthase"	0.0592	9.999e-05	0.0143	15.3333626616222	-29.5681659330903	-14.6554858271215	5	"13.1.3.4.3"	NA	NA
"246189_at"	"At5g20910"	"hormone metabolism.abscisic acid.signal transduction"	0.2579	4e-04	0.0446	-14.1125123152709	37.5341362305743	7.61207123163732	2	"17.1.2"	NA	NA
"246192_at"	"At5g20920"	"protein.synthesis.initiation"	0.8699	9.999e-05	0.0039	0.560017838119063	-10.4567210793695	9.93082261324978	7	"29.2.3"	NA	NA
"246199_at"	"At4g36530"	"not assigned.no ontology"	0.0325	9.999e-05	0.0879	2.17243637582052	-14.0980801269465	-31.6482634388109	4	"35.1"	NA	NA
"246207_at"	"At4g36960"	"RNA.RNA binding"	0.5017	0.8821	0.0314	17.162512639261	-13.3585178309761	-10.5904821633487	1	"27.4"	NA	NA
"246214_at"	"At4g36990"	"stress.abiotic.heat"	0.002	9.999e-05	0.0693	3.06696296058596	113.500843049967	77.9140453942702	4	"20.2.1"	"35.2"	NA
"246221_at"	"At4g37120"	"not assigned.unknown"	0.0178	0.002	0.5934	4.33909179693816	11.1499272365152	12.7761447439088	6	"35.2"	NA	NA
"246225_at"	"At4g36910"	"not assigned.no ontology"	0.6346	9.999e-05	0.0249	10.8180558872701	-10.839701280459	5.59096650330924	7	"35.1"	NA	NA
"246231_at"	"At4g37080"	"not assigned.unknown"	0.0336	9.999e-05	0.0709	6.22761807285766	-18.5526788014364	-26.027343646434	4	"35.2"	NA	NA
"246234_at"	"At4g37280"	"RNA.regulation of transcription.Histone acetyltransferases"	0.0043	2e-04	0.0028	7.60259146920959	-14.8122967282716	-26.8489621223144	1	"27.3.54"	NA	NA
"246238_at"	"At4g36670"	"transporter.sugars"	0.0169	5e-04	0.5073	37.4806957180197	10.9991905357614	51.1725389461846	7	"34.2"	NA	NA
"246247_at"	"At4g36640"	"transport.misc"	0.5936	9.999e-05	9.999e-05	-11.9493560232458	-25.1435692453907	65.7626016260162	7	"34.99"	NA	NA
"246253_at"	"At4g37260"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.0477	0.0015	0.4256	3.86338592383925	16.4909845123529	28.776723549003	7	"27.3.25"	NA	NA
"246265_at"	"At1g31860"	"amino acid metabolism.synthesis.histidine.bifunctional phosphoribosyl-ATP diphosphatase and phosphoribosyl-AMP cyclohydrolase"	0.0335	9.999e-05	0.0217	2.62299169251329	-22.4095358753564	-2.92577632905853	7	"13.1.7.2"	NA	NA
"246269_at"	"At4g37110"	"not assigned.unknown"	0.0493	9.999e-05	0.2965	0.237248813006571	-32.6299029237403	-22.1617071176521	5	"35.2"	NA	NA
"246270_at"	"At4g36500"	"not assigned.unknown"	0.0459	9.999e-05	0.2193	-0.337859023450416	16.5959027680842	31.307039606923	4	"35.2"	NA	NA
"246275_at"	"At4g36540"	"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"	0.0821	9.999e-05	0.028	-8.51654143343343	10.3004867004035	-27.8692187719913	4	"27.3.6"	NA	NA
"246288_at"	"At1g31850"	"stress.abiotic.drought/salt"	9e-04	0.0051	0.0125	-7.55177658384716	-6.00576608778934	-30.3875694331643	5	"20.2.3"	NA	NA
"246289_at"	"At3g56880"	"not assigned.no ontology"	0.013	0.0014	0.2055	1.39734637150456	21.4288461633903	24.9129829655983	5	"35.1"	NA	NA
"246290_at"	"At3g56800"	"signalling.calcium"	0.0048	9.999e-05	0.0071	-5.319312397819	18.0252142574228	41.3138191441296	4	"30.3"	NA	NA
"246291_at"	"At3g56820"	"not assigned.unknown"	0.0012	0.0011	0.0056	4.10944690065867	47.3330602678318	4.93234588826718	2	"35.2"	NA	NA
"246292_at"	"At3g56860"	"RNA.RNA binding"	0.0359	9.999e-05	0.3756	-1.19431862205454	-9.56332677781526	-5.43931286086304	7	"27.4"	NA	NA
"246293_at"	"At3g56710"	"protein.targeting.chloroplast"	0.015	4e-04	0.2556	14.0906134411636	42.1736437341314	104.396476256216	6	"29.3.3"	NA	NA
"246296_at"	"At3g56750"	"not assigned.unknown"	0.0903	0.0348	0.046	10.2202390557643	-25.0931209960886	-10.8924888779362	1	"35.2"	NA	NA
"246302_at"	"At3g51860"	"transport.calcium"	0.0151	9.999e-05	0.3864	22.52656125926	176.314695035787	160.093094097635	4	"34.21"	"34.12"	NA
"246303_at"	"At3g51870"	"transport.calcium"	0.6296	9.999e-05	0.0099	30.6310662621189	-19.2298279812824	2.70114521403369	7	"34.21"	"34.9"	"34.99"
"246305_at"	"At3g51890"	"not assigned.unknown"	0.009	9.999e-05	0.6069	21.2168289635616	57.4375217402938	55.8613381737312	4	"35.2"	NA	NA
"246307_at"	"At3g51800"	"protein.degradation"	0.6756	9.999e-05	0.028	6.08378588502026	-17.7400642164999	8.85714285714284	7	"29.5"	NA	NA
"246309_at"	"At3g51790"	"mitochondrial electron transport / ATP synthesis.cytochrome c"	0.0874	0.0385	0.0242	-5.89383716692985	3.33727350745666	45.7089117778773	3	"9.6"	NA	NA
"246327_at"	"At1g16670"	"signalling.receptor kinases.leucine rich repeat VIII-2"	0.0404	9.999e-05	0.7509	15.1970600105554	42.9134355348474	30.5533233531312	4	"30.2.8.2"	NA	NA
"246346_at"	"At3g56810"	"not assigned.unknown"	0.0758	9.999e-05	0.0479	10.9493064636153	-17.1628372327326	-22.8177001593981	5	"35.2"	NA	NA
"246376_at"	"At1g51950"	"RNA.regulation of transcription.Aux/IAA family"	0.7192	3e-04	0.0276	12.8047746411993	-0.0338293666358156	-8.36940599250128	5	"27.3.40"	NA	NA
"246384_at"	"At1g77370"	"redox.glutaredoxins"	0.0267	9.999e-05	0.0323	-11.4112478415091	45.712940628949	35.2309538880149	3	"21.4"	NA	NA
"246393_at"	"At1g58150"	"not assigned.unknown"	0.0305	0.0189	0.79	-11.3513606495338	-21.7414777109363	-21.1942674083035	4	"35.2"	NA	NA
"246396_at"	"At1g58180"	"TCA / org. transformation.carbonic anhydrases"	0.007	9.999e-05	0.0961	-0.422689717419973	32.5685988485118	22.9000101888858	4	"8.3"	NA	NA
"246398_at"	"At1g58100"	"RNA.regulation of transcription.TCP transcription factor family"	0.0055	0.0017	0.0806	-0.405376522833602	15.3397221955436	15.0507056295098	3	"27.3.29"	NA	NA
"246422_at"	"At5g17060"	"protein.targeting.secretory pathway.unspecified"	0.0365	0.199	0.361	1.55141537681959	22.0327731510078	15.34380123183	6	"29.3.4.99"	NA	NA
"246425_at"	"At5g17420"	"cell wall.cellulose synthesis.cellulose synthase"	0.1383	9.999e-05	0.0108	25.55955265891	-19.1937611441859	-30.8805607108001	5	"10.2.1"	NA	NA
"246427_at"	"At5g17400"	"transport.metabolite transporters at the mitochondrial membrane"	0.0064	3e-04	0.4171	-6.65596674583239	-11.6806708919382	-18.1775771833968	4	"34.9"	NA	NA
"246428_at"	"At5g17410"	"cell.organisation"	0.0287	9.999e-05	0.0319	3.14554508742254	-9.05222895440545	-31.8331380298847	7	"31.1"	NA	NA
"246442_at"	"At5g17610"	"not assigned.unknown"	0.5929	1e-04	0.0302	-9.3486161049565	20.2028608185438	-2.23362475732862	3	"35.2"	NA	NA
"246453_at"	"At5g16830"	"cell.vesicle transport"	0.2743	9.999e-05	0.0435	-13.0156698678638	8.67006725072883	-5.11881399443875	4	"31.4"	NA	NA
"246454_at"	"At5g16710"	"redox.ascorbate and glutathione.ascorbate"	0.1284	9.999e-05	0.0389	8.22351760783187	-8.12361340104164	-17.9138918862629	4	"21.2.1"	NA	NA
"246460_at"	"At5g16910"	"cell wall.cellulose synthesis.cellulose synthase"	0.0226	4e-04	0.5889	12.9574750181872	6.65338343968322	21.5347117787827	3	"10.2.1"	NA	NA
"246463_at"	"At5g16970"	"misc.oxidases - copper, flavone etc."	0.0463	9.999e-05	0.0332	34.5349200017378	-6.13284702985947	9.46674951911279	4	"26.7"	NA	NA
"246466_at"	"At5g17010"	"transporter.sugars"	0.0027	9.999e-05	0.9416	-12.8830335123588	-13.045064151738	-15.5323842503527	7	"34.2"	NA	NA
"246475_at"	"At5g16720"	"not assigned.unknown"	0.6571	0.0054	0.047	24.9227190325995	-20.1179731954895	-8.72496765847349	5	"35.2"	NA	NA
"246483_at"	"At5g16000"	"signalling.receptor kinases.leucine rich repeat II"	0.004	9.999e-05	0.0584	-4.45011710166557	-10.5778667260798	-27.8446137404281	5	"30.2.2"	NA	NA
"246487_at"	"At5g16030"	"not assigned.unknown"	0.0591	0.0394	0.022	-8.3151006602759	10.002172494155	-35.9486901216527	4	"35.2"	NA	NA
"246502_at"	"At5g16240"	"lipid metabolism.FA synthesis and FA elongation.ACP desaturase"	0.0063	0.0044	0.565	-11.1559058504169	-25.328971886625	-17.2582054649397	5	"11.1.15"	NA	NA
"246503_at"	"At5g16130"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S7"	0.1074	9.999e-05	0.0428	2.97084103827851	-19.0656748541626	-0.481139218001404	7	"29.2.1.2.1.7"	NA	NA
"246505_at"	"At5g16250"	"not assigned.unknown"	0.0013	9.999e-05	0.0253	1.31157358257796	-38.4720758552259	-27.071307523947	7	"35.2"	NA	NA
"246508_at"	"At5g16150"	"major CHO metabolism.degradation.starch.transporter"	0.0222	3e-04	0.0521	0.525932844829153	-6.02695496406906	-18.6606077151114	4	"2.2.2.6"	"34.2"	NA
"246511_at"	"At5g15490"	"cell wall.precursor synthesis.UGD"	0.003	9.999e-05	0.6035	-10.8548636670687	-11.7404650018912	-5.79081745771831	7	"10.1.4"	NA	NA
"246513_at"	"At5g15680"	"not assigned.unknown"	0.0048	9.999e-05	0.0115	2.13797589399785	-23.7631146582651	-7.8873220089869	5	"35.2"	NA	NA
"246517_at"	"At5g15760"	"protein.synthesis.ribosomal protein.prokaryotic.chloroplast.30S subunit.PSRP3"	0.0438	9.999e-05	0.4396	-2.91841045589818	-19.1202819765353	-11.5833822062487	7	"29.2.1.1.1.1.83"	NA	NA
"246521_at"	"At5g15810"	"RNA.regulation of transcription.unclassified"	0.374	9.999e-05	0.0478	6.37155090916656	-19.9735737581842	3.78433397402007	7	"27.3.99"	NA	NA
"246527_at"	"At5g15750"	"protein.synthesis.ribosomal protein.unknown.small subunit.S4"	0.7302	9.999e-05	0.0328	-0.287245233180922	-12.6320478775925	20.2867927867987	7	"29.2.1.99.1.4"	NA	NA
"246529_at"	"At5g15730"	"signalling.receptor kinases.leucine rich repeat I"	7e-04	9.999e-05	0.0118	-0.640449438202245	49.8481759793929	22.6713639715451	6	"30.2.1"	NA	NA
"246532_at"	"At5g15870"	"stress.biotic"	0.0157	1e-04	0.4138	5.63590341452144	29.2308241449116	19.2335278208237	4	"20.1"	NA	NA
"246538_at"	"At5g15520"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S19"	0.0356	9.999e-05	0.1686	0.322065463958258	-27.5858359597656	-12.0606732725812	7	"29.2.1.2.1.19"	NA	NA
"246546_at"	"At5g15090"	"transport.porins"	0.1313	9.999e-05	0.0233	4.83460339814963	-16.3550720851768	-1.01862642659261	7	"34.20"	NA	NA
"246559_at"	"At5g15550"	"not assigned.no ontology"	0.5788	9.999e-05	0.0424	4.74593150274504	-24.5501215570452	14.0235082616487	7	"35.1"	NA	NA
"246562_at"	"At5g15580"	"not assigned.unknown"	0.1621	2e-04	0.0032	-1.2440195621523	18.1319817091021	-34.0231698764633	5	"35.2"	NA	NA
"246576_at"	"At1g31650"	"signalling.G-proteins"	0.001	0.0643	0.0221	-7.14404176244386	-3.36061478912626	-21.4339984922019	4	"30.5"	NA	NA
"246583_at"	"At5g14720"	"protein.postranslational modification"	0.0028	9.999e-05	0.1984	-2.93452154079773	-15.3483442407774	-11.1332153056679	4	"29.4"	NA	NA
"246594_at"	"At5g14800"	"amino acid metabolism.degradation.glutamate family.arginine"	0.2569	9.999e-05	0.0203	9.6244030201372	-19.2480767186689	-1.41980641935713	7	"13.2.2.3"	NA	NA
"246597_at"	"At5g14760"	"amino acid metabolism.degradation.central amino acid metabolism.aspartate"	0.0029	9.999e-05	0.2996	13.589960917267	22.6952938934934	45.3145685936766	4	"13.2.1.2"	NA	NA
"246598_at"	"At5g14850"	"not assigned.no ontology"	0.0449	0.0302	0.3872	-7.14385078355667	-18.8462628370238	-3.84183285819115	1	"35.1"	NA	NA
"246613_at"	"At5g35360"	"lipid metabolism.FA synthesis and FA elongation.Acetyl CoA Carboxylation"	0.0014	9.999e-05	0.1157	-2.58894569535216	-17.591446266466	-14.9731217255305	5	"11.1.1"	NA	NA
"246620_at"	"At5g36220"	"misc.cytochrome P450"	0.0026	9.999e-05	0.1002	4.28623960041061	42.1407193798585	57.1055148776687	4	"26.10"	NA	NA
"246623_at"	"At1g48920"	"protein.synthesis.ribosomal RNA"	0.8612	9.999e-05	0.0396	1.72388114596661	-15.3678967258714	19.1927089474275	7	"29.2.6"	NA	NA
"246628_at"	"At1g48900"	"protein.targeting.secretory pathway.unspecified"	0.0393	9.999e-05	0.0758	1.58624002316141	0.872422819857263	13.4844646554691	7	"29.3.4.99"	NA	NA
"246631_at"	"At1g50740"	"not assigned.unknown"	0.0259	9.999e-05	0.4761	6.55141007744298	32.8678777160459	18.9508808313099	4	"35.2"	NA	NA
"246651_at"	"At5g35170"	"nucleotide metabolism.phosphotransfer and pyrophosphatases.adenylate kinase"	0.0455	9.999e-05	0.0327	0.152452477187284	-1.86641365840005	-26.0899215292803	4	"23.4.1"	NA	NA
"246681_at"	"At5g33280"	"transport.unspecified anions"	0.2796	9.999e-05	0.0124	11.7790493332441	-7.72888764756174	-13.1998503916943	4	"34.18"	NA	NA
"246682_at"	"At5g33290"	"cell wall.pectin synthesis.Xylogalacturonan.Xylose Transferase"	0.0481	9.999e-05	0.2874	0.271405084862943	18.612198435327	28.4716809975852	4	"10.4.4.1"	NA	NA
"246735_at"	"At5g27670"	"DNA.synthesis/chromatin structure.histone"	0.0487	9.999e-05	0.3386	-0.321029872120573	-11.5411200650225	-7.84066923379196	7	"28.1.3"	NA	NA
"246738_at"	"At5g27740"	"not assigned.unknown"	0.0478	9.999e-05	0.2197	1.58625962739868	-14.6197879839511	-12.254371351129	7	"35.2"	NA	NA
"246744_at"	"At5g27760"	"not assigned.no ontology"	0.0075	9.999e-05	0.0106	-0.959950810402723	5.76717045101452	24.8918205562923	3	"35.1"	NA	NA
"246749_at"	"At5g27830"	"not assigned.unknown"	0.0093	1e-04	0.0443	-5.62272545692432	39.7561404878822	52.8828832120789	6	"35.2"	NA	NA
"246758_at"	"At5g27850"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L18"	0.5111	9.999e-05	0.0103	3.04059334961164	-17.665776553859	10.0798129505551	7	"29.2.1.2.2.18"	NA	NA
"246762_at"	"At5g27620"	"cell.cycle"	0.0637	9.999e-05	0.018	10.2945396497004	-35.7618517079952	-5.77532120879215	7	"31.3"	NA	NA
"246765_at"	"At5g27330"	"not assigned.unknown"	0.0013	9.999e-05	0.0172	-2.98371977188652	-46.7090701904324	-18.5637032934814	7	"35.2"	NA	NA
"246778_at"	"At5g27450"	"secondary metabolism.isoprenoids.mevalonate pathway.mevalonate kinase"	0.0188	9.999e-05	0.0696	4.3389952322627	-20.5672400999213	-29.6891900378917	5	"16.1.2.4"	NA	NA
"246780_at"	"At5g27470"	"protein.aa activation.serine-tRNA ligase"	0.0927	9.999e-05	0.0118	5.04765648642586	-17.5543081576551	-1.01854558737793	7	"29.1.11"	NA	NA
"246783_at"	"At5g27360"	"transporter.sugars"	0.0052	0.0011	0.0471	-9.22595650783152	-11.3211759516899	-42.3481355416929	4	"34.2"	NA	NA
"246789_at"	"At5g27600"	"lipid metabolism.FA synthesis and FA elongation.long chain fatty acid CoA ligase"	0.0267	9.999e-05	0.4315	6.2627247928588	39.8820443995715	23.6926945849201	4	"11.1.9"	NA	NA
"246791_at"	"At5g27280"	"RNA.regulation of transcription.unclassified"	0.2818	9.999e-05	0.006	30.5207444154409	22.1984379479265	-22.4772889442687	4	"27.3.99"	NA	NA
"246801_at"	"At5g26830"	"protein.aa activation.threonine-tRNA ligase"	0.1072	9.999e-05	0.0479	-0.590543276084569	-16.6564928640072	2.45817054296109	7	"29.1.3"	NA	NA
"246818_at"	"At5g27270"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.4912	2e-04	0.0151	11.5893999750443	-5.06774501734983	-11.5386305597195	5	"35.1.5"	NA	NA
"246821_at"	"At5g26920"	"signalling.calcium"	0.0098	9.999e-05	0.524	20.9392541742644	73.1271568568508	67.6544453563365	4	"30.3"	NA	NA
"246824_at"	"At5g26990"	"stress.abiotic.drought/salt"	0.0147	0.0011	0.4587	10.1450715790491	2.45520354006955	6.61479152499702	3	"20.2.3"	NA	NA
"246842_at"	"At5g26731"	"not assigned.unknown"	0.0664	9.999e-05	0.0492	-11.5166762074056	24.1724837370739	52.4048147205353	7	"35.2"	NA	NA
"246847_at"	"At5g26820"	"transport.metal"	0.0112	9.999e-05	0.1986	-1.41144709826249	-21.4405870342699	-19.468607190906	4	"34.12"	NA	NA
"246849_at"	"At5g26850"	"cell.cycle"	0.0137	9.999e-05	0.0561	-1.59473940675986	-5.64436667834528	-20.5113551048175	7	"31.3"	NA	NA
"246850_at"	"At5g26860"	"protein.degradation.serine protease"	0.6105	9.999e-05	0.019	12.3290223994633	-27.2912653458799	11.4291505122556	7	"29.5.5"	NA	NA
"246858_at"	"At5g25930"	"signalling.receptor kinases.leucine rich repeat XI"	0.0258	9.999e-05	0.3966	6.03002963522923	49.0722301836928	43.5308096814672	4	"30.2.11"	NA	NA
"246861_at"	"At5g25890"	"RNA.regulation of transcription.Aux/IAA family"	0.0481	9.999e-05	0.2191	56.8395075629621	13.1228347052497	5.76984608046742	4	"27.3.40"	NA	NA
"246863_at"	"At5g25940"	"development.unspecified"	0.0333	9.999e-05	0.2918	16.2149975243829	0.395678724501943	10.0612104565045	4	"33.99"	NA	NA
"246870_at"	"At5g26030"	"tetrapyrrole synthesis.ferrochelatase"	0.0103	0.0027	0.1618	2.88378918127852	14.9761949254888	29.4536862183167	6	"19.20"	NA	NA
"246899_at"	"At5g25590"	"not assigned.unknown"	0.0376	9.999e-05	0.0296	10.3319030171146	-17.1630173454066	-36.0568808371779	7	"35.2"	NA	NA
"246908_at"	"At5g25610"	"stress.abiotic.drought/salt"	0.7262	9.999e-05	0.0066	-15.0665284237771	18.1317745510272	-4.02065797093103	3	"20.2.3"	NA	NA
"246919_at"	"At5g25460"	"not assigned.unknown"	0.0043	9.999e-05	0.0679	-13.6755010009419	-10.4970360237118	-42.5621783604364	4	"35.2"	NA	NA
"246923_at"	"At5g25100"	"not assigned.no ontology"	0.006	0.0029	0.9829	-7.0654234321552	-7.20688336569479	-6.33126290137268	5	"35.1"	NA	NA
"246928_at"	"At5g25270"	"not assigned.unknown"	0.7007	9.999e-05	0.0499	14.8274873174253	-11.8801047370562	-5.9337193477553	4	"35.2"	NA	NA
"246945_s_at"	"At5g25040"	"transport.misc"	0.0366	9.999e-05	0.3309	1.03769599832243	12.2081837289754	16.0676607916912	4	"34.99"	NA	NA
"246958_at"	"At5g24690"	"not assigned.unknown"	0.0486	9.999e-05	0.2343	-0.825788330001138	-13.5146329646672	-4.47436003396318	5	"35.2"	NA	NA
"246965_at"	"At5g24840"	"not assigned.unknown"	0.2017	9.999e-05	0.0024	5.26126376677747	-17.6660545318725	41.8897493470192	7	"35.2"	NA	NA
"246968_at"	"At5g24870"	"protein.degradation.ubiquitin.E3.RING"	0.0232	9.999e-05	0.0585	-27.9603615865638	-13.2803538359194	2.85772461186051	4	"29.5.11.4.2"	NA	NA
"246976_s_at"	"At5g24810"	"not assigned.no ontology.ABC1 family protein"	0.0016	9.999e-05	0.0781	2.64058351881151	37.7213527078242	24.5751197076155	4	"35.1.1"	NA	NA
"246987_at"	"At5g67300"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.0089	9.999e-05	0.0281	9.19827506154832	1.74112580778527	50.4192485196891	3	"27.3.25"	NA	NA
"246990_at"	"At5g67360"	"protein.degradation.subtilases"	0.0152	9.999e-05	0.873	-7.28536285725477	-4.87495474986968	-7.90308358790499	7	"29.5.1"	NA	NA
"247009_at"	"At5g67600"	"not assigned.unknown"	0.0339	9.999e-05	0.2697	0.0169798428889003	11.1499230876359	11.3161614057478	4	"35.2"	NA	NA
"247010_at"	"At5g67510"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26"	0.2307	9.999e-05	0.0255	2.24162258344911	-8.90795399604654	27.0662415483924	7	"29.2.1.2.2.26"	NA	NA
"247013_at"	"At5g67480"	"RNA.regulation of transcription.Transcriptional Adaptor Zinc Bundle (TAZ) domain family"	0.0067	9.999e-05	0.0194	-0.708594737873748	14.0974626437808	51.3384098997868	4	"27.3.72"	NA	NA
"247034_at"	"At5g67260"	"cell.cycle"	2e-04	9.999e-05	0.0384	-5.63916256439599	-32.7667713217384	-21.0205649743367	7	"31.3"	NA	NA
"247036_at"	"At5g67130"	"signalling.MAP kinases"	0.0366	9.999e-05	0.1084	-0.489533894915756	-5.81473425881064	-18.9904922556621	7	"30.6"	NA	NA
"247037_at"	"At5g67070"	"signalling.misc"	0.0379	9.999e-05	0.6665	-7.09686479074512	-12.0584942872984	-17.9971929394372	7	"30.8"	NA	NA
"247054_at"	"At5g66730"	"RNA.regulation of transcription.C2H2 zinc finger family"	0.9792	3e-04	0.0242	-22.7589548235235	14.4064862750694	13.7148177853989	3	"27.3.11"	NA	NA
"247060_at"	"At5g66760"	"TCA / org. transformation.TCA.succinate dehydrogenase"	0.0123	9.999e-05	0.0291	2.1033272580809	3.22096327331017	26.0382895060023	7	"8.1.7"	NA	NA
"247065_s_at"	"At5g66900"	"stress.biotic.PR-proteins"	0.045	9.999e-05	0.9498	10.2386938320492	15.0539352639374	13.6382099734263	4	"20.1.7"	NA	NA
"247069_at"	"At5g66920"	"misc.oxidases - copper, flavone etc."	0.0013	9.999e-05	0.1616	-13.3827195845474	-7.60348927322977	-25.3104247174543	7	"26.7"	NA	NA
"247074_at"	"At5g66590"	"stress.abiotic.unspecified"	0.0834	0.0021	0.0114	-12.0380932597207	19.4715621618681	-36.6493228695322	7	"20.2.99"	NA	NA
"247079_at"	"At5g66055"	"cell.organisation"	0.0223	9.999e-05	0.125	-1.37804718264264	-19.6116189065626	-5.82267376424772	4	"31.1"	NA	NA
"247083_at"	"At5g66290"	"not assigned.unknown"	0.0303	0.0038	0.3505	-9.44035749589968	-2.37447874645963	-16.9075367931266	2	"35.2"	NA	NA
"247085_at"	"At5g66310"	"cell.organisation"	0.0338	9.999e-05	0.0559	-2.24235930881267	-6.70258354047398	-40.0750441013383	5	"31.1"	NA	NA
"247100_at"	"At5g66520"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.0429	9.999e-05	0.6603	-6.6869741258636	-17.7770848491148	-19.3185090810158	4	"35.1.5"	NA	NA
