Probe_Set_ID,BINCODE,NAME
257971_at,31.4,cell.vesicle transport
258109_at,2.2.2.1,major CHO metabolism.degradation.starch.starch cleavage
258109_at,26.3.1,"misc.gluco-, galacto- and mannosidases.alpha-galactosidase"
258121_s_at,16.1,secondary metabolism.isoprenoids
258121_s_at,16.1.1.10,secondary metabolism.isoprenoids.non-mevalonate pathway.geranylgeranyl pyrophosphate synthase
258217_at,11.3,lipid metabolism.Phospholipid synthesis
258217_at,35.2,not assigned.unknown
258218_at,11.3,lipid metabolism.Phospholipid synthesis
258218_at,35.2,not assigned.unknown
258230_s_at,27.3.99,RNA.regulation of transcription.unclassified
258230_s_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
258246_s_at,28.1.1.4,DNA.synthesis/chromatin structure.retrotransposon/transposase.hat-like transposase
258246_s_at,28.99,DNA.unspecified
258259_s_at,26.5,misc.acyl transferases
258259_s_at,35.1,not assigned.no ontology
258353_s_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
258353_s_at,34.13,transport.peptides and oligopeptides
258500_at,22.1.2,polyamine metabolism.synthesis.SAM decarboxylase
258500_at,35.2,not assigned.unknown
258586_s_at,20.1.7.6,stress.biotic.PR-proteins.proteinase inhibitors
258586_s_at,20.1.7.6.1,stress.biotic.PR-proteins.proteinase inhibitors.trypsin inhibitor
258613_at,3.4.5,minor CHO metabolism.myo-inositol.inositol phosphatase
258613_at,21.2.1.3,redox.ascorbate and glutathione.ascorbate.L-galactose-1-phosphate phosphatase
258700_at,16.5.1.2.3,secondary metabolism.sulfur-containing.glucosinolates.regulation.indole
258700_at,30.3,signalling.calcium
258710_s_at,29.3.4.99,protein.targeting.secretory pathway.unspecified
258710_s_at,31.4,cell.vesicle transport
258757_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
258757_at,35.2,not assigned.unknown
258796_at,31.1,cell.organisation
258796_at,33.99,development.unspecified
258807_at,27.3.20,"RNA.regulation of transcription.G2-like transcription factor family, GARP"
258807_at,27.3.25,RNA.regulation of transcription.MYB domain transcription factor family
258809_at,27.3.27,RNA.regulation of transcription.NAC domain transcription factor family
258809_at,33.99,development.unspecified
258865_at,27.3.27,RNA.regulation of transcription.NAC domain transcription factor family
258865_at,33.99,development.unspecified
259085_at,31.4,cell.vesicle transport
259085_at,33.99,development.unspecified
259098_at,1.3.10,PS.calvin cyle.Rib5P Isomerase
259098_at,7.2.4,OPP.non-reductive PP.ribose 5-phosphate isomerase
259138_s_at,28.1,DNA.synthesis/chromatin structure
259138_s_at,28.2,DNA.repair
259165_at,27.3.22,"RNA.regulation of transcription.HB,Homeobox transcription factor family"
259165_at,35.2,not assigned.unknown
259319_at,29.4.1,protein.postranslational modification.kinase
259319_at,30.1.1,signalling.in sugar and nutrient physiology
259343_s_at,13.1.3.4,amino acid metabolism.synthesis.aspartate family.methionine
259343_s_at,13.1.3.4.3,amino acid metabolism.synthesis.aspartate family.methionine.methionine synthase
259381_s_at,16.5.1.3.2,secondary metabolism.sulfur-containing.glucosinolates.degradation.nitrilespecifier protein
259381_s_at,17.7.3,hormone metabolism.jasmonate.induced-regulated-responsive-activated
259381_s_at,26.16,misc.myrosinases-lectin-jacalin
259382_s_at,17.7.3,hormone metabolism.jasmonate.induced-regulated-responsive-activated
259382_s_at,26.16,misc.myrosinases-lectin-jacalin
259412_at,27.3.26,RNA.regulation of transcription.MYB-related transcription factor family
259412_at,27.3.30,"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"
259447_s_at,29.4,protein.postranslational modification
259447_s_at,30.5,signalling.G-proteins
259456_s_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
259456_s_at,28.99,DNA.unspecified
259468_at,28.1,DNA.synthesis/chromatin structure
259468_at,35.1,not assigned.no ontology
259536_s_at,18.4.6,Co-factor and vitamine metabolism.pantothenate.phosphopantothenoylcysteine synthetase (PPCS)
259536_s_at,35.1,not assigned.no ontology
259601_s_at,27.3.99,RNA.regulation of transcription.unclassified
259601_s_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
259741_at,29.5.11,protein.degradation.ubiquitin
259741_at,29.5.11.4.2,protein.degradation.ubiquitin.E3.RING
259752_at,20.2.3,stress.abiotic.drought/salt
259752_at,26.7,"misc.oxidases - copper, flavone etc."
259767_s_at,29.4,protein.postranslational modification
259767_s_at,35.2,not assigned.unknown
259769_at,27.4,RNA.RNA binding
259769_at,33.99,development.unspecified
259842_at,11.3,lipid metabolism.Phospholipid synthesis
259842_at,35.2,not assigned.unknown
259849_at,13.2.5.2,amino acid metabolism.degradation.serine-glycine-cysteine group.glycine
259849_at,26.1,misc.misc2
259873_s_at,29.2.3,protein.synthesis.initiation
259873_s_at,29.2.99,protein.synthesis.misc
259900_at,30.11.1,signalling.light.COP9 signalosome
259900_at,33.99,development.unspecified
259939_s_at,31.4,cell.vesicle transport
259939_s_at,33.99,development.unspecified
259990_s_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
259990_s_at,35.2,not assigned.unknown
260014_at,1.2.6,PS.photorespiration.hydroxypyruvate reductase
260014_at,13.2.5.2,amino acid metabolism.degradation.serine-glycine-cysteine group.glycine
260027_at,27.3.6,"RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family"
260027_at,35.2,not assigned.unknown
260036_at,1.1.30,PS.lightreaction.state transition
260036_at,29.4,protein.postranslational modification
260118_s_at,29.4,protein.postranslational modification
260118_s_at,35.2,not assigned.unknown
260132_s_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
260132_s_at,35.2,not assigned.unknown
260184_s_at,28.1,DNA.synthesis/chromatin structure
260184_s_at,35.2,not assigned.unknown
260209_at,27.3.3,"RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family"
260209_at,35.2,not assigned.unknown
260285_at,13.1.4.4.3,amino acid metabolism.synthesis.branched chain group.leucine specific.3-isopropylmalate dehydrogenase
260285_at,16.5.1.1.1.5,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.methylthioalkylmalate dehydrogenase (MAM-D)
260289_at,31.1,cell.organisation
260289_at,33.99,development.unspecified
260309_at,1.2.3,PS.photorespiration.aminotransferases peroxisomal
260309_at,13.1.1.3.1,amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine aminotransferase
260309_at,13.1.5.2.2,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine.glycine transaminase
260385_at,16.5.1.1.1.9,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.sulfotransferase
260385_at,26.25,misc.sulfotransferase
260387_at,16.5.1.1.3.3,secondary metabolism.sulfur-containing.glucosinolates.synthesis.indole.synthesis.indole-3-methyl-desulfoglucosinolate sulfotransferase
260387_at,26.25,misc.sulfotransferase
260445_at,17.2.2,hormone metabolism.auxin.signal transduction
260445_at,30.12,signalling.gravity
260691_s_at,28.1.1.2,DNA.synthesis/chromatin structure.retrotransposon/transposase.non-LTR retrotransposon
260691_s_at,35.2,not assigned.unknown
260798_at,27.3.57,RNA.regulation of transcription.JUMONJI family
260798_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
260829_s_at,29.3.3,protein.targeting.chloroplast
260829_s_at,29.5,protein.degradation
260862_at,27.3.11,RNA.regulation of transcription.C2H2 zinc finger family
260862_at,27.3.99,RNA.regulation of transcription.unclassified
260900_s_at,13.2.4.1,amino acid metabolism.degradation.branched-chain group.shared
260900_s_at,18.4.3,Co-factor and vitamine metabolism.pantothenate.2-dehydropantoate 2-reductase
260993_at,16.5.1.1.1.10,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.flavin-containing monooxygenase
260993_at,26.7,"misc.oxidases - copper, flavone etc."
261114_at,27.3.35,RNA.regulation of transcription.bZIP transcription factor family
261114_at,35.2,not assigned.unknown
261192_at,27.3.27,RNA.regulation of transcription.NAC domain transcription factor family
261192_at,33.99,development.unspecified
261283_s_at,29.5,protein.degradation
261283_s_at,29.5.3,protein.degradation.cysteine protease
261309_at,11.3,lipid metabolism.Phospholipid synthesis
261309_at,35.2,not assigned.unknown
261332_s_at,28.1.1.7,DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase
261332_s_at,28.99,DNA.unspecified
261341_s_at,26.13,misc.acid and other phosphatases
261341_s_at,26.27,misc.calcineurin-like phosphoesterase family protein
261343_s_at,28.1,DNA.synthesis/chromatin structure
261343_s_at,35.1,not assigned.no ontology
261404_at,10.3,cell wall.hemicellulose synthesis
261404_at,26.2,misc.UDP glucosyl and glucoronyl transferases
261409_at,16.5.1.2.3,secondary metabolism.sulfur-containing.glucosinolates.regulation.indole
261409_at,27.3.8,RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family
261452_s_at,28.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase
261452_s_at,29.5.3,protein.degradation.cysteine protease
261452_s_at,35.2,not assigned.unknown
261664_s_at,29.3.2,protein.targeting.mitochondria
261664_s_at,34.9,transport.metabolite transporters at the mitochondrial membrane
261730_s_at,28.1.1.7,DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase
261730_s_at,28.99,DNA.unspecified
261743_s_at,29.4,protein.postranslational modification
261743_s_at,29.5.11.4.3.2,protein.degradation.ubiquitin.E3.SCF.FBOX
261767_s_at,34.9,transport.metabolite transporters at the mitochondrial membrane
261767_s_at,34.99,transport.misc
261837_s_at,27.3.67,RNA.regulation of transcription.putative transcription regulator
261837_s_at,27.3.99,RNA.regulation of transcription.unclassified
261913_at,16.5.1.1.1.10,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.flavin-containing monooxygenase
261913_at,26.7,"misc.oxidases - copper, flavone etc."
261974_at,29.4,protein.postranslational modification
261974_at,35.2,not assigned.unknown
262008_s_at,28.1.1.5,DNA.synthesis/chromatin structure.retrotransposon/transposase.CACTA-like transposase
262008_s_at,28.99,DNA.unspecified
262019_s_at,28.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase
262019_s_at,29.5.3,protein.degradation.cysteine protease
262019_s_at,35.2,not assigned.unknown
262030_s_at,28.1.1.7,DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase
262030_s_at,28.99,DNA.unspecified
262044_s_at,35.1,not assigned.no ontology
262044_s_at,35.2,not assigned.unknown
262089_s_at,26.7,"misc.oxidases - copper, flavone etc."
262089_s_at,35.2,not assigned.unknown
262141_s_at,35.1,not assigned.no ontology
262141_s_at,35.2,not assigned.unknown
262249_at,27.3.34,RNA.regulation of transcription.Orphan family
262249_at,33.99,development.unspecified
262259_s_at,35.1,not assigned.no ontology
262259_s_at,35.2,not assigned.unknown
262312_at,20.1,stress.biotic
262312_at,20.2.99,stress.abiotic.unspecified
262326_at,20.1,stress.biotic
262326_at,35.2,not assigned.unknown
262340_at,33.99,development.unspecified
262340_at,35.1.5,not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein
262374_s_at,20.1.2,stress.biotic.receptors
262374_s_at,20.1.7,stress.biotic.PR-proteins
262387_s_at,30.4,signalling.phosphinositides
262387_s_at,30.4.2,signalling.phosphinositides.phosphatidylinositol 4-kinase
262427_s_at,16.5.1.3.1,secondary metabolism.sulfur-containing.glucosinolates.degradation.myrosinase
262427_s_at,26.16,misc.myrosinases-lectin-jacalin
262538_at,31.4,cell.vesicle transport
262538_at,33.99,development.unspecified
262619_at,11.9.4.3,lipid metabolism.lipid degradation.beta-oxidation.enoyl CoA hydratase
262619_at,13.2.6.3,amino acid metabolism.degradation.aromatic aa.tryptophan
262655_s_at,26.8,"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"
262655_s_at,35.1,not assigned.no ontology
262683_at,26.28,misc.GDSL-motif lipase
262683_at,33.99,development.unspecified
262714_s_at,27.3.99,RNA.regulation of transcription.unclassified
262714_s_at,35.1,not assigned.no ontology
262717_s_at,16.5.1.1.1.6,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.CYP79F1/F2 monooxygenase
262717_s_at,26.10,misc.cytochrome P450
262817_at,16.4.1,secondary metabolism.N misc.alkaloid-like
262817_at,26.8,"misc.nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases"
262987_at,11.4,lipid metabolism.TAG synthesis
262987_at,33.99,development.unspecified
262995_s_at,28.99,DNA.unspecified
262995_s_at,35.2,not assigned.unknown
263064_at,27.3.35,RNA.regulation of transcription.bZIP transcription factor family
263064_at,35.2,not assigned.unknown
263111_s_at,29.4,protein.postranslational modification
263111_s_at,29.4.1.53,protein.postranslational modification.kinase.receptor like cytoplasmatic kinase III
263153_s_at,16.5.1.3.1,secondary metabolism.sulfur-containing.glucosinolates.degradation.myrosinase
263153_s_at,26.16,misc.myrosinases-lectin-jacalin
263161_at,16.5.1.3.1,secondary metabolism.sulfur-containing.glucosinolates.degradation.myrosinase
263161_at,26.16,misc.myrosinases-lectin-jacalin
263174_at,16.5.1.3.2.1,secondary metabolism.sulfur-containing.glucosinolates.degradation.nitrilespecifier protein.epithiospecifier protein
263174_at,17.7.3,hormone metabolism.jasmonate.induced-regulated-responsive-activated
263199_at,29.7.5,"protein.glycosylation.alpha-1,3-mannosyl-glycoprotein-beta-1,2-N-acetylglucosaminyltransferase(GnTI)"
263199_at,29.7.8,"protein.glycosylation.alpha-1,6-mannosyl-glycoprotein-beta-1,2-N-acetylglucosaminyltransferase(GnTII)"
263279_x_at,28.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase
263279_x_at,29.5.3,protein.degradation.cysteine protease
263350_at,1.2.3,PS.photorespiration.aminotransferases peroxisomal
263350_at,13.1.1.3.11,amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine-glyoxylate aminotransferase
263350_at,13.1.5.2.3,amino acid metabolism.synthesis.serine-glycine-cysteine group.glycine.serine glyoxylate aminotransferase
263357_s_at,28.1.1.7,DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase
263357_s_at,28.99,DNA.unspecified
263421_at,17.3.2.99,hormone metabolism.brassinosteroid.signal transduction.other
263421_at,33.99,development.unspecified
263422_s_at,29.5.11,protein.degradation.ubiquitin
263422_s_at,29.5.11.1,protein.degradation.ubiquitin.ubiquitin
263477_at,16.5.1.1.1.8,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.UDP-glycosyltransferase
263477_at,26.2,misc.UDP glucosyl and glucoronyl transferases
263502_s_at,29.2.1.1.2.2.2,protein.synthesis.ribosomal protein.prokaryotic.mitochondrion.50S subunit.L2
263502_s_at,29.2.1.1.3.1.12,protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.30S subunit.S12
263504_s_at,17.2.3,hormone metabolism.auxin.induced-regulated-responsive-activated
263504_s_at,35.2,not assigned.unknown
263506_s_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
263506_s_at,35.2,not assigned.unknown
263507_s_at,28.1.1.1,DNA.synthesis/chromatin structure.retrotransposon/transposase.gypsy-like retrotransposon
263507_s_at,35.2,not assigned.unknown
263516_at,29.3.4.1,protein.targeting.secretory pathway.ER
263516_at,31.4,cell.vesicle transport
263532_s_at,29.4,protein.postranslational modification
263532_s_at,35.1,not assigned.no ontology
263534_at,21.2,redox.ascorbate and glutathione
263534_at,35.2,not assigned.unknown
263601_s_at,23.5.1,nucleotide metabolism.deoxynucleotide metabolism.dihydrofolate reductase-thymidylate synthase
263601_s_at,25,C1-metabolism
263604_s_at,28.1.1.7,DNA.synthesis/chromatin structure.retrotransposon/transposase.mutator-like transposase
263604_s_at,28.99,DNA.unspecified
263604_s_at,35.2,not assigned.unknown
263614_at,20.1.7.6,stress.biotic.PR-proteins.proteinase inhibitors
263614_at,29.5.5,protein.degradation.serine protease
263694_at,28.1,DNA.synthesis/chromatin structure
263694_at,28.1.1.3,DNA.synthesis/chromatin structure.retrotransposon/transposase.copia-like retrotransposon
263706_s_at,13.1.4.4.3,amino acid metabolism.synthesis.branched chain group.leucine specific.3-isopropylmalate dehydrogenase
263706_s_at,16.5.1.1.1.5,secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.methylthioalkylmalate dehydrogenase (MAM-D)
263714_at,13.2.6.2,amino acid metabolism.degradation.aromatic aa.tyrosine
